,value,value_classification,timestamp,time_until_update
1759,90,Extreme Greed,2020-11-06 09:00:00,
1760,72,Greed,2020-11-05 09:00:00,
1761,74,Greed,2020-11-04 09:00:00,
1762,71,Greed,2020-11-03 09:00:00,
1763,71,Greed,2020-11-02 09:00:00,
1764,72,Greed,2020-11-01 09:00:00,
1765,73,Greed,2020-10-31 09:00:00,
1766,74,Greed,2020-10-30 09:00:00,
1767,67,Greed,2020-10-29 09:00:00,
1768,70,Greed,2020-10-28 09:00:00,
1769,61,Greed,2020-10-27 09:00:00,
1770,75,Greed,2020-10-26 09:00:00,
1771,76,Extreme Greed,2020-10-25 09:00:00,
1772,73,Greed,2020-10-24 09:00:00,
1773,74,Greed,2020-10-23 09:00:00,
1774,73,Greed,2020-10-22 09:00:00,
1775,61,Greed,2020-10-21 09:00:00,
1776,56,Greed,2020-10-20 09:00:00,
1777,55,Greed,2020-10-19 09:00:00,
1778,55,Greed,2020-10-18 09:00:00,
1779,56,Greed,2020-10-17 09:00:00,
1780,52,Neutral,2020-10-16 09:00:00,
1781,56,Greed,2020-10-15 09:00:00,
1782,53,Neutral,2020-10-14 09:00:00,
1783,56,Greed,2020-10-13 09:00:00,
1784,52,Neutral,2020-10-12 09:00:00,
1785,55,Greed,2020-10-11 09:00:00,
1786,53,Neutral,2020-10-10 09:00:00,
1787,48,Neutral,2020-10-09 09:00:00,
1788,46,Fear,2020-10-08 09:00:00,
1789,43,Fear,2020-10-07 09:00:00,
1790,47,Neutral,2020-10-06 09:00:00,
1791,42,Fear,2020-10-05 09:00:00,
1792,42,Fear,2020-10-04 09:00:00,
1793,40,Fear,2020-10-03 09:00:00,
1794,41,Fear,2020-10-02 09:00:00,
1795,45,Fear,2020-10-01 09:00:00,
1796,49,Neutral,2020-09-30 09:00:00,
1797,45,Fear,2020-09-29 09:00:00,
1798,43,Fear,2020-09-28 09:00:00,
1799,47,Neutral,2020-09-27 09:00:00,
1800,45,Fear,2020-09-26 09:00:00,
1801,46,Fear,2020-09-25 09:00:00,
1802,39,Fear,2020-09-24 09:00:00,
1803,43,Fear,2020-09-23 09:00:00,
1804,39,Fear,2020-09-22 09:00:00,
1805,48,Neutral,2020-09-21 09:00:00,
1806,52,Neutral,2020-09-20 09:00:00,
1807,48,Neutral,2020-09-19 09:00:00,
1808,49,Neutral,2020-09-18 09:00:00,
1809,48,Neutral,2020-09-17 09:00:00,
1810,43,Fear,2020-09-16 09:00:00,
1811,47,Neutral,2020-09-15 09:00:00,
1812,39,Fear,2020-09-14 09:00:00,
1813,38,Fear,2020-09-13 09:00:00,
1814,41,Fear,2020-09-12 09:00:00,
1815,41,Fear,2020-09-11 09:00:00,
1816,38,Fear,2020-09-10 09:00:00,
1817,38,Fear,2020-09-09 09:00:00,
1818,41,Fear,2020-09-08 09:00:00,
1819,41,Fear,2020-09-07 09:00:00,
1820,41,Fear,2020-09-06 09:00:00,
1821,41,Fear,2020-09-05 09:00:00,
1822,40,Fear,2020-09-04 09:00:00,
1823,79,Extreme Greed,2020-09-03 09:00:00,
1824,83,Extreme Greed,2020-09-02 09:00:00,
1825,75,Greed,2020-09-01 09:00:00,
1826,75,Greed,2020-08-31 09:00:00,
1827,75,Greed,2020-08-30 09:00:00,
1828,79,Extreme Greed,2020-08-29 09:00:00,
1829,74,Greed,2020-08-28 09:00:00,
1830,75,Greed,2020-08-27 09:00:00,
1831,76,Extreme Greed,2020-08-26 09:00:00,
1832,75,Greed,2020-08-25 09:00:00,
1833,78,Extreme Greed,2020-08-24 09:00:00,
1834,76,Extreme Greed,2020-08-23 09:00:00,
1835,78,Extreme Greed,2020-08-22 09:00:00,
1836,81,Extreme Greed,2020-08-21 09:00:00,
1837,75,Greed,2020-08-20 09:00:00,
1838,80,Extreme Greed,2020-08-19 09:00:00,
1839,82,Extreme Greed,2020-08-18 09:00:00,
1840,83,Extreme Greed,2020-08-17 09:00:00,
1841,82,Extreme Greed,2020-08-16 09:00:00,
1842,79,Extreme Greed,2020-08-15 09:00:00,
1843,78,Extreme Greed,2020-08-14 09:00:00,
1844,75,Greed,2020-08-13 09:00:00,
1845,75,Greed,2020-08-12 09:00:00,
1846,84,Extreme Greed,2020-08-11 09:00:00,
1847,78,Extreme Greed,2020-08-10 09:00:00,
1848,79,Extreme Greed,2020-08-09 09:00:00,
1849,77,Extreme Greed,2020-08-08 09:00:00,
1850,77,Extreme Greed,2020-08-07 09:00:00,
1851,79,Extreme Greed,2020-08-06 09:00:00,
1852,75,Greed,2020-08-05 09:00:00,
1853,72,Greed,2020-08-04 09:00:00,
1854,75,Greed,2020-08-03 09:00:00,
1855,80,Extreme Greed,2020-08-02 09:00:00,
1856,75,Greed,2020-08-01 09:00:00,
1857,75,Greed,2020-07-31 09:00:00,
1858,76,Extreme Greed,2020-07-30 09:00:00,
1859,71,Greed,2020-07-29 09:00:00,
1860,76,Extreme Greed,2020-07-28 09:00:00,
1861,58,Greed,2020-07-27 09:00:00,
1862,55,Greed,2020-07-26 09:00:00,
1863,55,Greed,2020-07-25 09:00:00,
1864,53,Neutral,2020-07-24 09:00:00,
1865,55,Greed,2020-07-23 09:00:00,
1866,50,Neutral,2020-07-22 09:00:00,
1867,44,Fear,2020-07-21 09:00:00,
1868,44,Fear,2020-07-20 09:00:00,
1869,41,Fear,2020-07-19 09:00:00,
1870,44,Fear,2020-07-18 09:00:00,
1871,41,Fear,2020-07-17 09:00:00,
1872,43,Fear,2020-07-16 09:00:00,
1873,44,Fear,2020-07-15 09:00:00,
1874,43,Fear,2020-07-14 09:00:00,
1875,43,Fear,2020-07-13 09:00:00,
1876,41,Fear,2020-07-12 09:00:00,
1877,44,Fear,2020-07-11 09:00:00,
1878,41,Fear,2020-07-10 09:00:00,
1879,44,Fear,2020-07-09 09:00:00,
1880,44,Fear,2020-07-08 09:00:00,
1881,43,Fear,2020-07-07 09:00:00,
1882,40,Fear,2020-07-06 09:00:00,
1883,38,Fear,2020-07-05 09:00:00,
1884,40,Fear,2020-07-04 09:00:00,
1885,41,Fear,2020-07-03 09:00:00,
1886,42,Fear,2020-07-02 09:00:00,
1887,42,Fear,2020-07-01 09:00:00,
1888,44,Fear,2020-06-30 09:00:00,
1889,41,Fear,2020-06-29 09:00:00,
1890,40,Fear,2020-06-28 09:00:00,
1891,43,Fear,2020-06-27 09:00:00,
1892,40,Fear,2020-06-26 09:00:00,
1893,43,Fear,2020-06-25 09:00:00,
1894,50,Neutral,2020-06-24 09:00:00,
1895,41,Fear,2020-06-23 09:00:00,
1896,38,Fear,2020-06-22 09:00:00,
1897,37,Fear,2020-06-21 09:00:00,
1898,38,Fear,2020-06-20 09:00:00,
1899,39,Fear,2020-06-19 09:00:00,
1900,40,Fear,2020-06-18 09:00:00,
1901,38,Fear,2020-06-17 09:00:00,
1902,39,Fear,2020-06-16 09:00:00,
1903,37,Fear,2020-06-15 09:00:00,
1904,40,Fear,2020-06-14 09:00:00,
1905,38,Fear,2020-06-13 09:00:00,
1906,38,Fear,2020-06-12 09:00:00,
1907,52,Neutral,2020-06-11 09:00:00,
1908,54,Neutral,2020-06-10 09:00:00,
1909,52,Neutral,2020-06-09 09:00:00,
1910,53,Neutral,2020-06-08 09:00:00,
1911,54,Neutral,2020-06-07 09:00:00,
1912,54,Neutral,2020-06-06 09:00:00,
1913,53,Neutral,2020-06-05 09:00:00,
1914,54,Neutral,2020-06-04 09:00:00,
1915,48,Neutral,2020-06-03 09:00:00,
1916,56,Greed,2020-06-02 09:00:00,
1917,50,Neutral,2020-06-01 09:00:00,
1918,51,Neutral,2020-05-31 09:00:00,
1919,48,Neutral,2020-05-30 09:00:00,
1920,48,Neutral,2020-05-29 09:00:00,
1921,41,Fear,2020-05-28 09:00:00,
1922,39,Fear,2020-05-27 09:00:00,
1923,39,Fear,2020-05-26 09:00:00,
1924,41,Fear,2020-05-25 09:00:00,
1925,43,Fear,2020-05-24 09:00:00,
1926,40,Fear,2020-05-23 09:00:00,
1927,42,Fear,2020-05-22 09:00:00,
1928,49,Neutral,2020-05-21 09:00:00,
1929,52,Neutral,2020-05-20 09:00:00,
1930,50,Neutral,2020-05-19 09:00:00,
1931,50,Neutral,2020-05-18 09:00:00,
1932,40,Fear,2020-05-17 09:00:00,
1933,41,Fear,2020-05-16 09:00:00,
1934,44,Fear,2020-05-15 09:00:00,
1935,40,Fear,2020-05-14 09:00:00,
1936,41,Fear,2020-05-13 09:00:00,
1937,39,Fear,2020-05-12 09:00:00,
1938,40,Fear,2020-05-11 09:00:00,
1939,48,Neutral,2020-05-10 09:00:00,
1940,56,Greed,2020-05-09 09:00:00,
1941,55,Greed,2020-05-08 09:00:00,
1942,49,Neutral,2020-05-07 09:00:00,
1943,42,Fear,2020-05-06 09:00:00,
1944,40,Fear,2020-05-05 09:00:00,
1945,44,Fear,2020-05-04 09:00:00,
1946,45,Fear,2020-05-03 09:00:00,
1947,40,Fear,2020-05-02 09:00:00,
1948,40,Fear,2020-05-01 09:00:00,
1949,44,Fear,2020-04-30 09:00:00,
1950,26,Fear,2020-04-29 09:00:00,
1951,26,Fear,2020-04-28 09:00:00,
1952,28,Fear,2020-04-27 09:00:00,
1953,21,Extreme Fear,2020-04-26 09:00:00,
1954,24,Extreme Fear,2020-04-25 09:00:00,
1955,20,Extreme Fear,2020-04-24 09:00:00,
1956,19,Extreme Fear,2020-04-23 09:00:00,
1957,19,Extreme Fear,2020-04-22 09:00:00,
1958,17,Extreme Fear,2020-04-21 09:00:00,
1959,15,Extreme Fear,2020-04-20 09:00:00,
1960,16,Extreme Fear,2020-04-19 09:00:00,
1961,18,Extreme Fear,2020-04-18 09:00:00,
1962,15,Extreme Fear,2020-04-17 09:00:00,
1963,13,Extreme Fear,2020-04-16 09:00:00,
1964,18,Extreme Fear,2020-04-15 09:00:00,
1965,15,Extreme Fear,2020-04-14 09:00:00,
1966,11,Extreme Fear,2020-04-13 09:00:00,
1967,10,Extreme Fear,2020-04-12 09:00:00,
1968,15,Extreme Fear,2020-04-11 09:00:00,
1969,15,Extreme Fear,2020-04-10 09:00:00,
1970,22,Extreme Fear,2020-04-09 09:00:00,
1971,21,Extreme Fear,2020-04-08 09:00:00,
1972,20,Extreme Fear,2020-04-07 09:00:00,
1973,12,Extreme Fear,2020-04-06 09:00:00,
1974,12,Extreme Fear,2020-04-05 09:00:00,
1975,12,Extreme Fear,2020-04-04 09:00:00,
1976,14,Extreme Fear,2020-04-03 09:00:00,
1977,14,Extreme Fear,2020-04-02 09:00:00,
1978,12,Extreme Fear,2020-04-01 09:00:00,
1979,12,Extreme Fear,2020-03-31 09:00:00,
1980,10,Extreme Fear,2020-03-30 09:00:00,
1981,12,Extreme Fear,2020-03-29 09:00:00,
1982,8,Extreme Fear,2020-03-28 09:00:00,
1983,12,Extreme Fear,2020-03-27 09:00:00,
1984,14,Extreme Fear,2020-03-26 09:00:00,
1985,13,Extreme Fear,2020-03-25 09:00:00,
1986,12,Extreme Fear,2020-03-24 09:00:00,
1987,10,Extreme Fear,2020-03-23 09:00:00,
1988,11,Extreme Fear,2020-03-22 09:00:00,
1989,9,Extreme Fear,2020-03-21 09:00:00,
1990,9,Extreme Fear,2020-03-20 09:00:00,
1991,12,Extreme Fear,2020-03-19 09:00:00,
1992,11,Extreme Fear,2020-03-18 09:00:00,
1993,8,Extreme Fear,2020-03-17 09:00:00,
1994,9,Extreme Fear,2020-03-16 09:00:00,
1995,12,Extreme Fear,2020-03-15 09:00:00,
1996,8,Extreme Fear,2020-03-14 09:00:00,
1997,10,Extreme Fear,2020-03-13 09:00:00,
1998,14,Extreme Fear,2020-03-12 09:00:00,
1999,17,Extreme Fear,2020-03-11 09:00:00,
2000,16,Extreme Fear,2020-03-10 09:00:00,
2001,17,Extreme Fear,2020-03-09 09:00:00,
2002,33,Fear,2020-03-08 09:00:00,
2003,38,Fear,2020-03-07 09:00:00,
2004,39,Fear,2020-03-06 09:00:00,
2005,41,Fear,2020-03-05 09:00:00,
2006,40,Fear,2020-03-04 09:00:00,
2007,38,Fear,2020-03-03 09:00:00,
2008,38,Fear,2020-03-02 09:00:00,
2009,39,Fear,2020-03-01 09:00:00,
2010,38,Fear,2020-02-29 09:00:00,
2011,40,Fear,2020-02-28 09:00:00,
2012,39,Fear,2020-02-27 09:00:00,
2013,41,Fear,2020-02-26 09:00:00,
2014,44,Fear,2020-02-25 09:00:00,
2015,46,Fear,2020-02-24 09:00:00,
2016,46,Fear,2020-02-23 09:00:00,
2017,43,Fear,2020-02-22 09:00:00,
2018,44,Fear,2020-02-21 09:00:00,
2019,44,Fear,2020-02-20 09:00:00,
2020,50,Neutral,2020-02-19 09:00:00,
2021,53,Neutral,2020-02-18 09:00:00,
2022,49,Neutral,2020-02-17 09:00:00,
2023,59,Greed,2020-02-16 09:00:00,
2024,64,Greed,2020-02-15 09:00:00,
2025,63,Greed,2020-02-14 09:00:00,
2026,65,Greed,2020-02-13 09:00:00,
2027,61,Greed,2020-02-12 09:00:00,
2028,52,Neutral,2020-02-11 09:00:00,
2029,57,Greed,2020-02-10 09:00:00,
2030,56,Greed,2020-02-09 09:00:00,
2031,56,Greed,2020-02-08 09:00:00,
2032,56,Greed,2020-02-07 09:00:00,
2033,61,Greed,2020-02-06 09:00:00,
2034,53,Neutral,2020-02-05 09:00:00,
2035,56,Greed,2020-02-04 09:00:00,
2036,59,Greed,2020-02-03 09:00:00,
2037,57,Greed,2020-02-02 09:00:00,
2038,57,Greed,2020-02-01 09:00:00,
2039,55,Greed,2020-01-31 09:00:00,
2040,57,Greed,2020-01-30 09:00:00,
2041,57,Greed,2020-01-29 09:00:00,
2042,54,Neutral,2020-01-28 09:00:00,
2043,50,Neutral,2020-01-27 09:00:00,
2044,42,Fear,2020-01-26 09:00:00,
2045,41,Fear,2020-01-25 09:00:00,
2046,40,Fear,2020-01-24 09:00:00,
2047,49,Neutral,2020-01-23 09:00:00,
2048,52,Neutral,2020-01-22 09:00:00,
2049,49,Neutral,2020-01-21 09:00:00,
2050,48,Neutral,2020-01-20 09:00:00,
2051,53,Neutral,2020-01-19 09:00:00,
2052,51,Neutral,2020-01-18 09:00:00,
2053,54,Neutral,2020-01-17 09:00:00,
2054,55,Greed,2020-01-16 09:00:00,
2055,54,Neutral,2020-01-15 09:00:00,
2056,56,Greed,2020-01-14 09:00:00,
2057,49,Neutral,2020-01-13 09:00:00,
2058,45,Fear,2020-01-12 09:00:00,
2059,50,Neutral,2020-01-11 09:00:00,
2060,41,Fear,2020-01-10 09:00:00,
2061,44,Fear,2020-01-09 09:00:00,
2062,51,Neutral,2020-01-08 09:00:00,
2063,40,Fear,2020-01-07 09:00:00,
2064,41,Fear,2020-01-06 09:00:00,
2065,39,Fear,2020-01-05 09:00:00,
2066,38,Fear,2020-01-04 09:00:00,
2067,38,Fear,2020-01-03 09:00:00,
2068,39,Fear,2020-01-02 09:00:00,
2069,37,Fear,2020-01-01 09:00:00,
2070,38,Fear,2019-12-31 09:00:00,
2071,40,Fear,2019-12-30 09:00:00,
2072,37,Fear,2019-12-29 09:00:00,
2073,37,Fear,2019-12-28 09:00:00,
2074,38,Fear,2019-12-27 09:00:00,
2075,39,Fear,2019-12-26 09:00:00,
2076,22,Extreme Fear,2019-12-25 09:00:00,
2077,25,Extreme Fear,2019-12-24 09:00:00,
2078,33,Fear,2019-12-23 09:00:00,
2079,20,Extreme Fear,2019-12-22 09:00:00,
2080,23,Extreme Fear,2019-12-21 09:00:00,
2081,23,Extreme Fear,2019-12-20 09:00:00,
2082,21,Extreme Fear,2019-12-19 09:00:00,
2083,15,Extreme Fear,2019-12-18 09:00:00,
2084,23,Extreme Fear,2019-12-17 09:00:00,
2085,24,Extreme Fear,2019-12-16 09:00:00,
2086,21,Extreme Fear,2019-12-15 09:00:00,
2087,27,Fear,2019-12-14 09:00:00,
2088,22,Extreme Fear,2019-12-13 09:00:00,
2089,23,Extreme Fear,2019-12-12 09:00:00,
2090,20,Extreme Fear,2019-12-11 09:00:00,
2091,26,Fear,2019-12-10 09:00:00,
2092,32,Fear,2019-12-09 09:00:00,
2093,28,Fear,2019-12-08 09:00:00,
2094,32,Fear,2019-12-07 09:00:00,
2095,29,Fear,2019-12-06 09:00:00,
2096,21,Extreme Fear,2019-12-05 09:00:00,
2097,24,Extreme Fear,2019-12-04 09:00:00,
2098,28,Fear,2019-12-03 09:00:00,
2099,28,Fear,2019-12-02 09:00:00,
2100,25,Extreme Fear,2019-12-01 09:00:00,
2101,38,Fear,2019-11-30 09:00:00,
2102,31,Fear,2019-11-29 09:00:00,
2103,32,Fear,2019-11-28 09:00:00,
2104,20,Extreme Fear,2019-11-27 09:00:00,
2105,21,Extreme Fear,2019-11-26 09:00:00,
2106,17,Extreme Fear,2019-11-25 09:00:00,
2107,21,Extreme Fear,2019-11-24 09:00:00,
2108,23,Extreme Fear,2019-11-23 09:00:00,
2109,20,Extreme Fear,2019-11-22 09:00:00,
2110,30,Fear,2019-11-21 09:00:00,
2111,32,Fear,2019-11-20 09:00:00,
2112,32,Fear,2019-11-19 09:00:00,
2113,38,Fear,2019-11-18 09:00:00,
2114,38,Fear,2019-11-17 09:00:00,
2115,41,Fear,2019-11-16 09:00:00,
2116,38,Fear,2019-11-15 09:00:00,
2117,41,Fear,2019-11-14 09:00:00,
2118,38,Fear,2019-11-13 09:00:00,
2119,39,Fear,2019-11-12 09:00:00,
2120,40,Fear,2019-11-11 09:00:00,
2121,39,Fear,2019-11-10 09:00:00,
2122,38,Fear,2019-11-09 09:00:00,
2123,42,Fear,2019-11-08 09:00:00,
2124,54,Neutral,2019-11-07 09:00:00,
2125,53,Neutral,2019-11-06 09:00:00,
2126,54,Neutral,2019-11-05 09:00:00,
2127,49,Neutral,2019-11-04 09:00:00,
2128,56,Greed,2019-11-03 09:00:00,
2129,51,Neutral,2019-11-02 09:00:00,
2130,49,Neutral,2019-11-01 09:00:00,
2131,50,Neutral,2019-10-31 09:00:00,
2132,53,Neutral,2019-10-30 09:00:00,
2133,54,Neutral,2019-10-29 09:00:00,
2134,52,Neutral,2019-10-28 09:00:00,
2135,50,Neutral,2019-10-27 09:00:00,
2136,53,Neutral,2019-10-26 09:00:00,
2137,24,Extreme Fear,2019-10-25 09:00:00,
2138,20,Extreme Fear,2019-10-24 09:00:00,
2139,33,Fear,2019-10-23 09:00:00,
2140,39,Fear,2019-10-22 09:00:00,
2141,37,Fear,2019-10-21 09:00:00,
2142,37,Fear,2019-10-20 09:00:00,
2143,41,Fear,2019-10-19 09:00:00,
2144,40,Fear,2019-10-18 09:00:00,
2145,40,Fear,2019-10-17 09:00:00,
2146,40,Fear,2019-10-16 09:00:00,
2147,39,Fear,2019-10-15 09:00:00,
2148,37,Fear,2019-10-14 09:00:00,
2149,38,Fear,2019-10-13 09:00:00,
2150,38,Fear,2019-10-12 09:00:00,
2151,39,Fear,2019-10-11 09:00:00,
2152,41,Fear,2019-10-10 09:00:00,
2153,37,Fear,2019-10-09 09:00:00,
2154,39,Fear,2019-10-08 09:00:00,
2155,27,Fear,2019-10-07 09:00:00,
2156,32,Fear,2019-10-06 09:00:00,
2157,31,Fear,2019-10-05 09:00:00,
2158,30,Fear,2019-10-04 09:00:00,
2159,37,Fear,2019-10-03 09:00:00,
2160,39,Fear,2019-10-02 09:00:00,
2161,38,Fear,2019-10-01 09:00:00,
2162,27,Fear,2019-09-30 09:00:00,
2163,33,Fear,2019-09-29 09:00:00,
2164,32,Fear,2019-09-28 09:00:00,
2165,24,Extreme Fear,2019-09-27 09:00:00,
2166,12,Extreme Fear,2019-09-26 09:00:00,
2167,15,Extreme Fear,2019-09-25 09:00:00,
2168,39,Fear,2019-09-24 09:00:00,
2169,41,Fear,2019-09-23 09:00:00,
2170,37,Fear,2019-09-22 09:00:00,
2171,37,Fear,2019-09-21 09:00:00,
2172,41,Fear,2019-09-20 09:00:00,
2173,31,Fear,2019-09-19 09:00:00,
2174,38,Fear,2019-09-18 09:00:00,
2175,41,Fear,2019-09-17 09:00:00,
2176,38,Fear,2019-09-16 09:00:00,
2177,38,Fear,2019-09-15 09:00:00,
2178,39,Fear,2019-09-14 09:00:00,
2179,38,Fear,2019-09-13 09:00:00,
2180,39,Fear,2019-09-12 09:00:00,
2181,38,Fear,2019-09-11 09:00:00,
2182,41,Fear,2019-09-10 09:00:00,
2183,41,Fear,2019-09-09 09:00:00,
2184,43,Fear,2019-09-08 09:00:00,
2185,39,Fear,2019-09-07 09:00:00,
2186,43,Fear,2019-09-06 09:00:00,
2187,41,Fear,2019-09-05 09:00:00,
2188,43,Fear,2019-09-04 09:00:00,
2189,41,Fear,2019-09-03 09:00:00,
2190,28,Fear,2019-09-02 09:00:00,
2191,24,Extreme Fear,2019-09-01 09:00:00,
2192,20,Extreme Fear,2019-08-31 09:00:00,
2193,24,Extreme Fear,2019-08-30 09:00:00,
2194,20,Extreme Fear,2019-08-29 09:00:00,
2195,32,Fear,2019-08-28 09:00:00,
2196,30,Fear,2019-08-27 09:00:00,
2197,41,Fear,2019-08-26 09:00:00,
2198,33,Fear,2019-08-25 09:00:00,
2199,39,Fear,2019-08-24 09:00:00,
2200,33,Fear,2019-08-23 09:00:00,
2201,5,Extreme Fear,2019-08-22 09:00:00,
2202,11,Extreme Fear,2019-08-21 09:00:00,
2203,39,Fear,2019-08-20 09:00:00,
2204,30,Fear,2019-08-19 09:00:00,
2205,14,Extreme Fear,2019-08-18 09:00:00,
2206,20,Extreme Fear,2019-08-17 09:00:00,
2207,31,Fear,2019-08-16 09:00:00,
2208,13,Extreme Fear,2019-08-15 09:00:00,
2209,11,Extreme Fear,2019-08-14 09:00:00,
2210,45,Fear,2019-08-13 09:00:00,
2211,48,Neutral,2019-08-12 09:00:00,
2212,45,Fear,2019-08-11 09:00:00,
2213,59,Greed,2019-08-10 09:00:00,
2214,60,Greed,2019-08-09 09:00:00,
2215,61,Greed,2019-08-08 09:00:00,
2216,45,Fear,2019-08-07 09:00:00,
2217,66,Greed,2019-08-06 09:00:00,
2218,64,Greed,2019-08-05 09:00:00,
2219,62,Greed,2019-08-04 09:00:00,
2220,61,Greed,2019-08-03 09:00:00,
2221,61,Greed,2019-08-02 09:00:00,
2222,57,Greed,2019-08-01 09:00:00,
2223,31,Fear,2019-07-31 09:00:00,
2224,22,Extreme Fear,2019-07-30 09:00:00,
2225,19,Extreme Fear,2019-07-29 09:00:00,
2226,16,Extreme Fear,2019-07-28 09:00:00,
2227,47,Neutral,2019-07-27 09:00:00,
2228,24,Extreme Fear,2019-07-26 09:00:00,
2229,42,Fear,2019-07-25 09:00:00,
2230,20,Extreme Fear,2019-07-24 09:00:00,
2231,40,Fear,2019-07-23 09:00:00,
2232,42,Fear,2019-07-22 09:00:00,
2233,42,Fear,2019-07-21 09:00:00,
2234,34,Fear,2019-07-20 09:00:00,
2235,42,Fear,2019-07-19 09:00:00,
2236,40,Fear,2019-07-18 09:00:00,
2237,19,Extreme Fear,2019-07-17 09:00:00,
2238,34,Fear,2019-07-16 09:00:00,
2239,16,Extreme Fear,2019-07-15 09:00:00,
2240,61,Greed,2019-07-14 09:00:00,
2241,65,Greed,2019-07-13 09:00:00,
2242,33,Fear,2019-07-12 09:00:00,
2243,62,Greed,2019-07-11 09:00:00,
2244,83,Extreme Greed,2019-07-10 09:00:00,
2245,84,Extreme Greed,2019-07-09 09:00:00,
2246,74,Greed,2019-07-08 09:00:00,
2247,67,Greed,2019-07-07 09:00:00,
2248,72,Greed,2019-07-06 09:00:00,
2249,67,Greed,2019-07-05 09:00:00,
2250,76,Extreme Greed,2019-07-04 09:00:00,
2251,79,Extreme Greed,2019-07-03 09:00:00,
2252,63,Greed,2019-07-02 09:00:00,
2253,65,Greed,2019-07-01 09:00:00,
2254,78,Extreme Greed,2019-06-30 09:00:00,
2255,74,Greed,2019-06-29 09:00:00,
2256,62,Greed,2019-06-28 09:00:00,
2257,92,Extreme Greed,2019-06-27 09:00:00,
2258,95,Extreme Greed,2019-06-26 09:00:00,
2259,87,Extreme Greed,2019-06-25 09:00:00,
2260,80,Extreme Greed,2019-06-24 09:00:00,
2261,84,Extreme Greed,2019-06-23 09:00:00,
2262,83,Extreme Greed,2019-06-22 09:00:00,
2263,84,Extreme Greed,2019-06-21 09:00:00,
2264,81,Extreme Greed,2019-06-20 09:00:00,
2265,82,Extreme Greed,2019-06-19 09:00:00,
2266,83,Extreme Greed,2019-06-18 09:00:00,
2267,84,Extreme Greed,2019-06-17 09:00:00,
2268,80,Extreme Greed,2019-06-16 09:00:00,
2269,75,Greed,2019-06-15 09:00:00,
2270,67,Greed,2019-06-14 09:00:00,
2271,63,Greed,2019-06-13 09:00:00,
2272,60,Greed,2019-06-12 09:00:00,
2273,61,Greed,2019-06-11 09:00:00,
2274,46,Fear,2019-06-10 09:00:00,
2275,62,Greed,2019-06-09 09:00:00,
2276,62,Greed,2019-06-08 09:00:00,
2277,27,Fear,2019-06-07 09:00:00,
2278,34,Fear,2019-06-06 09:00:00,
2279,27,Fear,2019-06-05 09:00:00,
2280,42,Fear,2019-06-04 09:00:00,
2281,66,Greed,2019-06-03 09:00:00,
2282,63,Greed,2019-06-02 09:00:00,
2283,62,Greed,2019-06-01 09:00:00,
2284,61,Greed,2019-05-31 09:00:00,
2285,73,Greed,2019-05-30 09:00:00,
2286,71,Greed,2019-05-29 09:00:00,
2287,71,Greed,2019-05-28 09:00:00,
2288,70,Greed,2019-05-27 09:00:00,
2289,67,Greed,2019-05-26 09:00:00,
2290,69,Greed,2019-05-25 09:00:00,
2291,64,Greed,2019-05-24 09:00:00,
2292,65,Greed,2019-05-23 09:00:00,
2293,69,Greed,2019-05-22 09:00:00,
2294,68,Greed,2019-05-21 09:00:00,
2295,73,Greed,2019-05-20 09:00:00,
2296,70,Greed,2019-05-19 09:00:00,
2297,67,Greed,2019-05-18 09:00:00,
2298,65,Greed,2019-05-17 09:00:00,
2299,75,Greed,2019-05-16 09:00:00,
2300,77,Extreme Greed,2019-05-15 09:00:00,
2301,78,Extreme Greed,2019-05-14 09:00:00,
2302,78,Extreme Greed,2019-05-13 09:00:00,
2303,75,Greed,2019-05-12 09:00:00,
2304,76,Extreme Greed,2019-05-11 09:00:00,
2305,71,Greed,2019-05-10 09:00:00,
2306,69,Greed,2019-05-09 09:00:00,
2307,63,Greed,2019-05-08 09:00:00,
2308,69,Greed,2019-05-07 09:00:00,
2309,57,Greed,2019-05-06 09:00:00,
2310,67,Greed,2019-05-05 09:00:00,
2311,66,Greed,2019-05-04 09:00:00,
2312,63,Greed,2019-05-03 09:00:00,
2313,50,Neutral,2019-05-02 09:00:00,
2314,51,Neutral,2019-05-01 09:00:00,
2315,42,Fear,2019-04-30 09:00:00,
2316,42,Fear,2019-04-29 09:00:00,
2317,40,Fear,2019-04-28 09:00:00,
2318,42,Fear,2019-04-27 09:00:00,
2319,41,Fear,2019-04-26 09:00:00,
2320,58,Greed,2019-04-25 09:00:00,
2321,65,Greed,2019-04-24 09:00:00,
2322,68,Greed,2019-04-23 09:00:00,
2323,61,Greed,2019-04-22 09:00:00,
2324,62,Greed,2019-04-21 09:00:00,
2325,62,Greed,2019-04-20 09:00:00,
2326,61,Greed,2019-04-19 09:00:00,
2327,64,Greed,2019-04-18 09:00:00,
2328,61,Greed,2019-04-17 09:00:00,
2329,50,Neutral,2019-04-16 09:00:00,
2330,60,Greed,2019-04-15 09:00:00,
2331,51,Neutral,2019-04-14 09:00:00,
2332,62,Greed,2019-04-13 09:00:00,
2333,42,Fear,2019-04-12 09:00:00,
2334,65,Greed,2019-04-11 09:00:00,
2335,62,Greed,2019-04-10 09:00:00,
2336,64,Greed,2019-04-09 09:00:00,
2337,65,Greed,2019-04-08 09:00:00,
2338,69,Greed,2019-04-07 09:00:00,
